label,text
0,*✍️........* *dhyAna do jarUrI hai.....* *ghara bhI bane garIba kA kuTiyA kI rakShA ho..* *loTA tilaka tarAjU aura chuTiyA kI rakShA ho...* *kheta para sote kisAna kI khaTiyA kI rakShA ho....* *aisA baTana dabAnA kI hamArI mA.N bahana biTiyA kI rakShA ho...*  *jaya shrI rAma..*
0,baiThane ke bAda kapa.De kaise badala jAte hai?tuma bahuta sundara ho eMjila  mauza kI duniyA kI| dhanyavAda|
1,tuma.AChI.ho
1,Apa.se. bAta.kara.nI.haya.jIjIjIjIja
0,yaha burI mUsalI kI sAlI kA hiMdI
0,apanI chuta dikhA de
0,jIMsa paiMTa jharane ke alAvA sA.DI aura sUTa meM DAMsa kI hotI agara to sahI vIDiyo bana gayA hotA isIlie vIDiyo sahI nahIM banA hai phira se vIDiyo ko banAo cheMja kara kara kapa.De
1,*laphjoM se itanA AshikAnA ThIka nahIM hai zanAba.....!!*  *kisI ke dila ke pAra hue to iljAma qatla kA lagegA.....!!*🌹
1,merI dosta banogI
1,rAdhe rAdhe bolanA
0,abaki bAra jUtA hai taiyAra| ThIka he|
0,kholanA kyA bAhara se tAlA lagavA deMge 😜😜🤭😂
0,kitanA dudha detI haiM DelI
0,eka naMbara kI chuTiyA ho tuma loga
1,aba  ( yU pI  )  dillI se kama nahIM ☺☺😍😍🥰🥰
0,#MUSHAHID HUSSAIN CHISTHI abe kutte jaba tU dUsaroM kI bahana se bAta karatA hai tU koI terI bahana se bhI bAteM karatA hogA tU to ba.DA bhArI Alima bana rahA thA agara tere nAma kI tho.DI bahuta bhI sharma ho to chullU bhara pAnI meM DUba ke mara jA kisI ke ghara kI jInata ko kyoM ukhe.Da rahA hai kyA ye musalamAna kI pahachAna hai jo tU kara rahA hai
1,vAha vAha kyA gAnA bahuta bahuta suMdara
0,tumane AU kAma naI he kA be sAle beva.DA ho
1,maiM so rahI hUM bAya bAya guDa nAiTa
1,bahuta Apa achChe lagate haiM jI
1,merA id chAlU ho gayA hai
0,ekadama seksI vIDiyo phula
1,seyara cheTa ke maisijara para Ao
0,itanI gAliyAM de rahe ho dhokhA  se yamarAja bhI lene A gae to tumheM hAtha lagAne se DaregA
1,janatA ke paiso kI  AIsI kI taisI  kara diyA hai|
0,tU kitanI besharama hai saMskAra dene ke bajAya gadde gaMde tuma aisI bAteM batA rahI ho
1,"aba to vafA karane se mukara jAtA hai dila, aba to ishka ke nAma se Dara jAtA hai dila, aba kisI dilAse kI jarUrata nahI hai, kyoMki aba hara dilAse se bhara gayA hai dila|"
0,"kItanI bhI koshisha karalo baragalAne kI hama deshabhakta modI bhakta, tuma jaise logo kI raga raga se parIchIta hai"
1,vaise bAbA ko pAnI pUrI pasaMda nahIM hai bAlike tumane diyA hai isaliye khA liyA😋😋😂😝😛
1,jaya jaya shrI mahAkAla bAbA oma namaH shivAya
1,kaise ho maiDama
1,pappU bhaiyA maiMne to Apase hI sunA hai bakarI kI  tIna TAMga hotI haiM
1,Apa ne churAyA hai kyA
1,anu sharmA jI vIDiyo banAte to haMsI nahIM Cho.Da dI kyA mujhe to bahuta haMsI AtI hai phira bhI kaMTrola kara letA
0,abe bahana choda raMDI
0,"to AlU se sonA nikAla ne vAle gadhe ko pm banAye,aura modIjI vishva ke sabase behatarIna pm hai , tuma jaise chAra kau.DI ke logo ko unakI kImata kyA ? jaisI haisiyata vaisI socha !!!"
1,ye ba.De ba.De loga kuCha bhI karavA sakatI hai loga
0,vaise to dUdha ApakI achChI hai
1,hAya maMhagAI hAya maMhagAI tu kahA se AI tujhe kyu mauta na AI  |||||mahaMgAI kA parichaya manoja kumAra jI ne barasoM pahale roTI  kapaDA aura makAna philma meM kiyA hai
0,gAdhA kA leMDa ArAma se DAlo legI🍆🍆🌽🌽🥕🌶️
0,agara ina kA piChalA rikaॉrDa dekheMge to sabase jyAdA vakta thA jo kareMge sapA basapA sabhI pArTiyoM meM rahe haiM inake khilApha kaI kesa bhI chaleMge ghoTAle ke aura bahuta sArI jAMcha bhI inakA rikaॉrDa sarcha karie phira bakavAsa karie aise logoM ko hamAre sanAtana dharma meM nahIM lenA chAhie kala ke lie yahAM bhI nauTaMkI karane lageMge sarakAra badalate hI yaha loga nauTaMkI karate aura bhAga jAte haiM
0,kuCha dino ke bAda ye korTa bhI laurA lahasuna me chalA jAegA aura loga korTa ko  bhI mAyana nahI degA
1,#baDe hI #ajIba se hai e #duniyA ke #mele  #dikhatI to #bhIDa hai para #aMdara se hote hai saba #akele😊😒😊
0,mere beTe ko jIta kI Adata taba lagegI jaba vo mujhe harAegA taba nahI jaba meM use jitane dUMgI✌️✌️
0,"chatIye tU kisakI dalAlI kara ke ,ye posTa kara ke sanAtana dharma ke chita.De u.DA rahA hai"
1,kAsha aisI socha sabhI logo ki hotI
0,kitanA ThukAI karavAI ho jo pAnI chaD rahA hai
0,yahA.N logoM ke ha.NsI vAle kameMTa dekha kara bahuta gussA A rahA hai ye koI kaॉmeDI vAlI posTa nahI hai jo tuma loga apane dAMta dikhA raheM ho thoDI to sharma kara lo 😥😥😡😡😡😡
0,jo hamAre devI devatAoM kA apamAna karatA hai hamAre prabhu shrI rAma kA apamAna karatA hai jo hiMduoM kA apamAna karatA hai usakI mUvI bhArata meM bahiShkAra kiyA jAe maiM to isa mUvI kA bahiShkAra karatA hUM mujhe yaha sAle jaise choroM kI mUvI dekhanA hI nahIM hai jo sAle sUara kI aulAda hai aisI mUvI banAte haiM jaya shrI rAma
0,Salo tuma ne to havA mahala banavAyA sAlI mIDiyA risaphatava khora
1,chaMdU kA vATa lagAne vAlA abhI koI paidA nahI huA hai ?!🙄
0,jhATa ukhA.Da lI
0,pyAra ke nAma para aba jismo kA dhaMdA chala rahA hai aura kuCha nahIM ve pahale aurata thI kI jo pati ke marane ke bAda yA to khuda bhI mara jAtI thI yA phira sArI umra safeda shAdI mai nikala detI thI riyala lava hai lekina 5 % basa
0,pAgaloM jaisI shakla banAI huI hai
0,bahana choda bhosDike
0,jo baॉyaphreMDa chalA jAtA hai chUta chudavAtI hai
0,moTI sAMDa bhI DAMsa karatA hai kyA
0,abe pAgala hai kayA
0,terI bahana choda jAegI
1,jaya ho naTakhaTa naMdalAla🙏🏾🙏🏾
0,nalachI badariyA chupa sAlI
1,jaya shrI rAma 🙏🙏❤️❤️
0,aMdhI la.DakI se kauna pyAra karegA
1,🙏🙏hameshA khusharaho beTI🙏🙏🙏🙏🙏🙏🙏 bahuta suMdara gIta 🙏🙏🙏🙏🙏🙏🙏achChI vIDiyo🙏🙏🙏
1,bhUkha sArI maryAdAeM to.Da detI hai !  aura paisA sArI insAniyata !!! 🙏🙏🙏🙏🙏🙏🙏🙏
0,Abe pAgala choda
0,e tatA kyA hotA hai agara dAta kA bAta kara rahe ho to khuda karo phira mujhe akala denA
0,chorI kI posTa karatA h 🤨😝😝😝
0,ye Aryana khAna he kauna bhosri ke
0,"modI ke bAre meM batAne kI jarurata nahIM desha kI janatA jAnatI hai modI pheMkU naMbara 1hai, aura yaha jo Apane apanI mammI kI phoTo apaloDa kI hai ye pharjI hai"
0,ba.De bhAI nIche lo chikana lagAkara banA rahe tuma
0,aise kutte ko phAMsI lagA denI chAhie
1,maiM ApakI phena hUM
0,kAMgresI kuttA gahalota laMgUra ko mila gae aMgUra sattA saMbhAla rahA hai gadhA
1,Apa samajho chunAva jIta gae hai maiDama jI
1,eyaraporTa to banakara taiyAra ho gayA hai Age chalakara isakA mAlika bhI aDAnI hI hogA
0,bahuta masta chUchI hai
0,maiDama kapa.De to sahI se pahana lo kyoM dikhA rahI ho dikhAnA hai to sahI se dikhA do khola ke
0,naMgI hotI to ora bhI pholovara hote Apake ora lAika bhI bahuta milate besharama
0,"yadi ye saba sacha hai to phira kAnUna kyA sirpha kachchI sharAba, gAMjA barAmada karane aura binA helameTa chAlAna karane ke lie banAe gae haiM"
1,3baje Upara AnA
0,tujhe bahuta shauka hai nA la.DakoM ke sAtha maje karane kA paise lekara maravAne vAlI raMDI bAhara nikala
1,ChU jAte ho tuma 👈 mujhe hara roja eka nayA khvAba 👼 banakara ye duniyA to khAmakhAM kahatI hai ki tuma mere karIba nahI. 😘💏
0,masta mAla hai
1,ye una abhAgo kI mA.N AyI huI hai jinheM mA.N shavda hI nahI patA hotA hai unakI mA.N hai jo patA nahI thA phira bhI nau mahIne kokha meM aisI aulAda ko apane khUna pasIne se sIMchatI rahI vo yahI nikammI aulAda hai jo apane mA.N ko vRRiddhAshrama Cho.Da kara AyI hai !!ina hara mAMoM ko merA sAdara!!🙏🙏😭😭😭😭
1,nyUTanI yAMtrikI kI jagaha aba AiMsTIna ke visheSha ApekShikatA ke siddhAMta ne le lI hai para phira bhI isakA istemAla prakAsha kI gati se kama gati vAle piMDoM ke lie abhI bhI kiyA jAtA hai
0,sAlo pulisa vAle  mAdhArachoda  ye kyA kara diyA
0,"sharma karo,🙏, tU kahAM hAtha lagA rahI hai"
0,kUtA hai sAlA hIndu muslima kara rahA hai
1,byUTIphula verI byUTIphula
0,Apa isa kamIne ko nagA kara degI  yaha tAlibAnI hai
1,pAnI to khatma ho gayA jI  ThaMDA pI lo🙏🙆🏻‍♀️🙄🤔
1,do dina taka komA me rahUMgI
0,"sAla badalegA to  tho.DA feelings v badaleMgI  rishtA to vahI rahegA sAlA ,sAlI kA  basa tho.DA haka meM ijAphA hogA  Example k lie sAlI AdhI gharavAlI jaisI hoMgI"
1,Apake binA koI nahIM hai mere lie Apa bAta kara sakate haiM
0,jayachaMda ke vaMshaja hI Aja aMdhabhakta-aMDabhakta hai
1,"🌹🌹😥😰😕😐😳😞🌹🌷 pahA.Do jaise sadame jhelatI hai umra bhara lekina,  ika aulAda kI takalIfa se mA.N TUTa jAtI hai|  🌺🥀🌮🧀🍹😀🌷☘🌞🌺🥀"
0,besharama ma.N aura Usake talave chATate Usake lAla
1,siMgala DAMsa karo taba laika kareMge
0,"🤣🤣👉👉abdula terI phAtimA mailI ho gaI, maulaviyoM ke sAtha sote-sote😜   philma banA rahA hUM, yaha philma hiTa hogI yA phlaॉpa?🤔🙈"
0,apanA naMbara do jAna maiM batAUMgA kisa meM banAnA hai
0,sArI bAbu mApha karanA mujhe Isa sAle ne bhI dhokA diyA hai mujhe nahIM diyA paisA Isa lie meseja nahIM kiyA abhI taka paise ke chakkara meM kitane logoM ko phona kiyA lekina kahIM se bhI paisA nahI milA Isa lie meseja nahIM kiyA bAbu sArI kala shukravAra hai dekhatA hUM baiMka kA lona kyA hotA hai
1,"bhArata banAma iMglaiMDa ; 4th TEST Today,.. BEST OF LUCK,,,, **India vs England: 2-6,SEPT,2021,. *chauthe TesTa maicha ke lie bhAratIya TIma meM kyA sUryakumAra yAdava ko jagaha milegI yaha savAla kAphI ahama hai| isa para AkAsha chopa.DA ne apanI rAya dI hai| chopa.DA kA mAnanA hai ki yAdava abhI nahIM kheleMge|...................... ..... *bhAratIya TIma ko lIDsa TesTa meM pArI kI hAra kA sAmanA karanA pa.DA...... *miDala ऑrDara kI lagAtAra asaphalatA ke bAda TIma meM badalAva kI mAMga....... *sUryakumAra yAdava ko TIma meM shAmila kie jAne kI haiM charchA....."
1,pAgala ho yAra
1,jI hAM bailagADI👌👌👌👌👍👍👍
1,Aja jela kAla bela rAta meM vAhI khela hoI
1,mere lallA me merI jAna DAlanA phira mujhe mauta nA jAye🙏🔱
1,guDa maॉrniMga beTA khusha raho jaya mAtA dI 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
0,tumhAre se kyUTa la.Dake gAlI kauna de sakatA hai vAha nAlAyaka he hogA
1,jitanI khUbasUrata mahilA sA.DI meM rakhatI hai utanI khUbasUrata aura koI kapa.DoM meM nahIM lagatI
1,shubha rAtri vaMdana phreMDa jI ApakA Ane vAlA hara dina shubha ho maMgalamaya ho 🌹🌹🌹🌹🌹🌹
0,aura tuma jitanI sharIpha bana rahI ho bAda me tumhI saba sAsa banogI aura phira tuma bhI yahI karogI 🤣🤣
1,eyaraporTa banavAnA kisane suru kiyA thA ye patA kara pahale
0,kAnUna aMdhI hai kuCha nahIM karegI vaha sareAma aise hI ghUmegA aise hI repa karegA
1,are dularavA sAra‌ ‌dUsarA gAnA nA milA hai
1,guDa maॉrniMga jaya shrI gaNeshAya namaH ApakI tInoM vIDiyo sheyara kara diyA hai Apa bhI kara dIjie
1,Age rAstA karo pAnI jAne kA
1,hama  hamarA para dhyAna nA debU to jhUmate pUrvajoM ke prati jAna dhyAna nA debU to hama
1,"shAyarI to dila kI bAta hai, hoThoM pe Aye to bA.DI khAsa hai, aura dila me rahe to saba bakavAsa hai.😉❤️😎😎😎"
1,loga naye sAla meM bahuta            kuCha nayA mAMgeMge 😍 para mujhe to vahI ApakA            purAnA sAtha chAhie 👫 🌹🌹Good Morning & Happy New Year 2022🌹🌹
0,yaha modI kI eka naI chAla hai aura isa chAla meM janatA ko nahIM AnA chAhie kyoMki kI modI yogI aura shAha ye bahuta gaddAra netA haiM yaha bhArata ko becha kara khA jAeMge
0,modI ne desha ko becha kara desha kA pUrA be.DA garka kara diyA hai
0,bAtharUma ke alAvA koI ora jagaha nahIM hai kyA
0,pAgala aurata kyA betukI bAteM kara rahI haiM navAja shabda galata hai oma nAma sabase ba.DA isase ba.DA nA koI jo oma nAma kA sumirana kareM usakI mukti hoe jaya shrI rAma
1,are tereko bolAnA yAra bhAshA sudAra apanI bAta kaDavI hai magara sahI
0,sharma karo shAharukha khAna chullU bhara pAnI meM DUba maro
0,gurU jI ApakA bhota bhota dhanyavAda Apaki vajaya se jo parI milI mujhe mere sAre kAma saphala ho gae Apa kA viDIyo dekhA yuTUpa para isalIye me logo ko Apa kA naMbara seMDa kara rahA hUM  |tAki oro kA bhI bhalA ho sake +91- <number> ** <number> 🙏🙏🙏 pandit Ashutosh Shastri ji
1,patthara to hotA hI bhArI hai pAnI meM jAyegA to DubegA hI yuM kaho kAgaja kA golA bhI Duba jAtA hai hunara para ghamaDa zarUrI hai nikharegA kaise vAla pepara tho.De hI hai gugala pe sarcha kiyA ChApa diyA tarjubA likhA jAtA hai jindagI meM ko nicho.Da ke😆😆😆😆
1,"eka pala ke lie jaba tU pAsa AtA hai, merA hara lamhA KAsa bana jAtA hai, sa.Nvarane sI lagatI hai ye zindagI apanI, jaba bhI tU merI bAhoM meM muskurAtA hai|"
1,Yeh baat to sahi h...  🤞🙈🤭 pAraMparika kapa.DoM kI alaga hI bAta hai..!! 🥰🥰🤞
1,divAlI kI saphAI👌
0,kapa.De koI bhI pahanA jA sakatA hai magara jo nAre lagAe gae haiM nA yaha nahIM laganA chAhie thA
1,jAne do tuma TeMshana maMta lo ji 👌👌
0,nAlAyaka harAmakhora varUna kA phekata Ahesa bAppA nA
0,"jaya shrI rAma...basa modI, yogI haiM upayogI bAkI saba pharebI..jaya shrI rAma jaya shrI rAma jaya shrI rAma jaya shrI rAma||| hiMdustAna hindU rAShTra banegA| jaya shrI rAma||||"
1,kurlA kaisA kaisA kaise karate haiM
0,chutiyApA kara rahA hai
0,tUma saba kI gADa me lanDa re tUmArI mA kA bhosaDA kuCha samajha meM nahI AtA hai aura supara sUpara bola denA hai purA koI biDIo dekhA hai hAM
1,jisake kaMdho para bojha baढ़A  vo bhArata mA.N kA beTA kauna  jisane pasIne se bhUmi ko sIMchA  vo bhArata mA.N kA beTA kauna  vaha kisI kA gulAma nahIM  apane dama para jItA haiM  saphalatA kA eka kaNa hI sahI  lekina haiM anamola jo majadura kahalAtA haiM ||
1,saika.DoM kI tAdAda meM 🐷use DarAne kI koshisha kara rahe the🤬 vo karo.DoM ke lie misAla banakara chalI gayI🧕🏻♥🙌🏻
1,he bhagavAna ?????aise logoM ko bachche hI mata do 😥😥😥😥😥😥😥😥jarA unase pUCho jisake bachche nahI 😥😥😥😥ba.DI sharma kI bAta hai 😥😥😥🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏kRRipA karake aisA nA kare
1,jiMdagI me rishte nibhAne ke lie kaI bAte ignora. karanA pa.DatA hai. hara bAta pe jhaga.DA nahIM karate hai.. jhaga.DA vo karate hai jinhe. rishte kA koI mola nA ho
1,huA saverA jAga to pyAre bhole ghara kA bartana de 💯🌹💋👈💞✌️💞🌼💬💕🎲
0,tumhArA ye najArA dekhakara kaMDoma ke kArakhAne bane 😂😂
1,"dila kI sUnoge to sirpha darda milegA , isiliye dila kI nahIM dimAga kI sUno"
0,dalAla hai ye harAmI
1,"sInA jalatA hai to jalane de, pAsavarDa nA batA, bIvI se nA kaha = (dila jalatA hai to jalane de, AMsU nA bahA, phariyAda nA kara) hiMdI mUvI gAnA 😆😆😆😆😆😆😆😆😆😆😆😆😆😆"
0,T M C ke guMDe hai ye jaMgalarAja
0,ye kaisA nakArA mukhyamaMtrI hai jo eka dillI jaise ChoTe rAjya ko bhI nahIM saMbhAla pA rahA hai  nA to dIvAlI para AtishabAjI roka pA rahA hai nA  ye ADa ivana lAgU kara pA rahA hai  nA hI anya koI kadama uThA pA rahA hai  basa TIvI para ba.DI -2bAteM karanA AtA hai
1,chunAva hai chunAva ke bAda kuCha bhI 😃😃
1,Apa bahuta kyUTa hAM bahuta bahuta kyUTa ho tuma
1,dIdI Apa kahAM se ho plIja batA dIjiegA apanA nAma aura patA aura ho sake to apanA naMbara de dIjiegA de dIjie plIja aura merI vIDiyo achChI lage to use kameMTa jarUra ThIka kara legA
1,mujhe to aba patA chalA kI komeDI bhI desI aura videshI hotI hai😃😃
0,tho.DI bahuta sharma AtI hai ki nahIM
1,mai bhI biDIo 3 sAla se banA rahA thA phemasa nahIM ho rahA thA taba eka bandA ne merA biDIo dekhA to apanA nambara diyA mai phona kiyA to mujhe aChI taraha se samajhAyA taba se merA biDIo phemasa hone lagA aura phaulauvarsa bhI 82 hajAra hai Age ApakI marjI🙋‍♂️🙋‍♂️🙋‍♂️🙋‍♂️🙋‍♂️
1,bahuta seksI dikhatI ho
1,are bAbA me bahota guseme hU kuCha dera mujhe akelA
1,bedardI dagA deke chale gae 🤣🤣🤣
0,itanI hI sarma AtI hai to DuiTa karanA jarUrI hai😛
0,he bhagavAna la.DakiyoM kA kyA hogA thappa.Da khAne ke bAda patA chalatA hai la.DakA hai yA ChakkA hai aisI vIDiyo mujhe to bahuta haMsI AtI hai
0,pUrI naMgI ho jA phira DAla deMge la**
1,Apa sA.DI meM bahuta kyUTa laga rahI ho hasIna chehare para muskAna A gaI mAya rAnI 😘😘😘😘
1,mai nahIM jAtI kA.Nleja merA laDakA jA.Nba karatA hai
1,5jAnavara hai gho.DA kuttA billI chuhA
0,"dekha lo aMdhabhaktoM deshadrohI kauna hai?pegAsasa ke mAdhyama se sArI sainya jAnakArI ijarAyala ke pAsa pahuMcha gaI hogI|desha kI janatA se jhUTha bolanA vipakSha se jhUTha bolanA eka hI hai,pegAsasa kevala kisI desha kI sarakAra kI mAMga para hI milatA hai..!"
1,aura bhAI phreMDa kaise hAla-chAla hai bhAI
0,isa bachchI ke sAtha jo jo gaMdI harakateM kiyA usa bhe.Die ko| samAja ke sAmane peTrola DAlakara jiMdA jalA denA chAhie|  tabhI isa bachche kI AtmA ko shAMti milegI he dharatI mAtA phUla se gu.DiyA kA   😭😭😭😭😭😭😭 🙏🙏🙏🙏🙏🙏🙏🙏 he bhagavAna isa bachchI ko AtmA ko shAMti denA
1,savAla yaha hai ki mere dat tut gaye hai
0,DhaMga se kapa.De to pahana le usake bAda hAtha rakhanA
0,teri mAM kA bhosa.DA
0,sAlA apane hI sagI bahana ke sAtha aisA vIDiyo banAtA hai chuTiyA
0,pAgala Ahe kA reM tU .......
1,sharIra kI numAisha karane se kuCha nahIM hotA bebI
0,bhoMsa.DI ke chillAi kAhe rahe ho
1,bahota bahota sundara jI 🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜
1,"lAkha raheM dUriyAM  to kyA huA,,  ""yAda"" najaroM se nahIM  dila se kiyA jAtA hai  rAdhe rAdhe  Good morning"
0,84 dina bAda kala usakA phona AyA 🥰😍    bolI:-bAbU richArja khatma ho gayA I LOVE YOU AGAIN 🙄🙄🙄 Kamini kahi ki😝😝 #👩🏻mahilA maMDala #🥰 imoshanala pala
0,bhAI kahatA hai iMDiyA meM aisI phaikTarI lagAugA idhara se AlU DAlo udhara se sonA nikale gA aura aba bahana ye kAMgresa ko kyA ho gayA hai saba lAlacha kI rAjanIti kara te hai  You know that BJP is best all India 👩‍🏫👫👬👪👨‍👩‍👦👨‍👩‍👧👨‍👩‍👧‍👦👨‍👩‍👦‍👦👨‍👩‍👧‍👧👨‍👨‍👦👨‍👦👨‍👨‍👧‍👦👨‍👨‍👦‍👦👨‍👨‍👧‍👧👩‍👩‍👦👨‍👧‍👧👩‍👦👩‍👦👩‍👦‍👦👩‍👦‍👦👩‍👧👩‍👧👩‍👧‍👦👩‍👧‍👦👩‍👧‍👦👩‍👧‍👦👩‍👧👩‍👦‍👦👩‍👦👨‍👧‍👧👨‍👧‍👧👨‍👧‍👧👩‍👩‍👧👩‍👩‍👧‍👦👩‍👩‍👧‍👦👩‍👩‍👦‍👦👩‍👩‍👦‍👦👩‍👩‍👧‍👧👩‍👩‍👧‍👧👩‍👩‍👧‍👧👩‍👩‍👧‍👧👩‍👩‍👧‍👦👩‍👩‍👧👩‍👩‍👦👨‍👨‍👧‍👧👨‍👨‍👧‍👧👩‍👩‍👧‍👦👩‍👩‍👦‍👦👩‍👩‍👧‍👧👩‍👩‍👧‍👧👩‍👩‍👦‍👦👩‍👩‍👧👩‍👦👨‍👧‍👧👨‍👧👨‍👧👨‍👧we are indians
1,ChoTakI bahina nahI tU hI masta bA.DU
1,lode kho kamAla
0,aise loga to raMDI loga tuma loga koThe meM jAkara raho phira sUchita nahIM dikhA rahI hai dUsare ko Ae nahIM kyA jaba bhaiMsiyA kA dUdha karegA nA to 2 lITara tere dUdha nikAla lUMgA tU chIja se
0,"sharma nahIM AtI , , , , , bhAratIya vIroM ko jAtigata kameMTsa meM bAMTate ho"
1,yA mashIna kitane meM AtI hai kisase saMparka kareM
1,Apa kI vIDiyo dosta gajava ke hai dosta 💜 💛 💚
0,jo bAkI hai vo bhI dikhA do
0,pAgalapaMtI vAlI vIDiyo mata DAlA karo chUthie
1,abhI bAkI hai kyA
1,"🌌🌌rAta kU eka tarapha jAni ke pAnI🥛🥛 kA gilAsa thA dUsarI tarapha🥃🥃 sharAba thI,,,   dono ke bIcha meM  Apa kI yAdeM,🤗🤗aura dukha😭😭😭,,,,   merI ,✍️✍️kalama aura merI DAyarI    pAnI bhI khatma hU gA sharAba pIkara khatma kara dI🥺🥺🥺  basa Apa ke die hue dukha likha likha kara khatma nahIM hue bAkI saba kuCha khatma hU gA 😭😭 😭😭 rAta kI merI sachchI kahAnI jAni,😭😭😭"
0,hama jahA.N pahuMcha jAye vahA patthara kI bejAna mUrata ko haTA dete hai aura parachama allAha kA laharA dete hai
0,bahana ke lo.De maiM mobAila naMbara le tU tuma mere ko roke dikhAie terI mAM kI cha** terI bhI terI aura terI mAM ke bhoMsa.DA meM la** DAla dUMgA ThIka hai nA naMbara  <number> ThIka hai
0,tumhI pUCha lo eka bAra...!!! kyoM logoM ko piChavA.De meM le rahI hoM...☺️☺️☺️☺️
0,hamAre pradhAna mantrIjI desha ke hita me sharAba ko kamAI kA sAdhana batA rahe hai saba dukAne haphte me banda rahegI lekina sharAba kI dukAna eka dina baMda nahI rahatI|sharAba pIne vAlo ke ghara kI aurata bahana beTiyo kI durdashA ho rahI hai rAta dina kalaha ke bIcha jItI hai lekina yogIjana modIjI sharAba nahI banda karA sakate ghara bhukhamarI me jItA hai|lekina netA kisI kA darda naha samajhate
1,"na jAne kisa taraha kA ishka kara rahe haiM hama, jisake ho nahIM sakate usI ke ho rahe haiM hama|"
1,chAMda vAlA mukha.DA leke chAlo nA bAzAra meM😭😂🔥😒
1,isa duniyA.N meM sAlA dhokA hI bachA hai
0,upara kA kapa.DA nAM pahanatI to bhI chalatA buba Dhakane kA sirpha dikhAvA kiyA gayA hai
0,Dha toMDa baMda daDha
0,pAgala auratoM jAo ghara kA kuCha kAma dhAma kara lo aMtAja Cha.DI bAda meM khelanA.! Aja ravivAra hai ghara kA Dhera sArA kapa.DA hogA dhone ke lie jAo dhUla ke Ao.!🤦🤦🤦🤦
1,You are right dear mAM bApa jo karate hai achChA karate hai saba yahI kahate hai kabhI kabhI unake phaisale hameM pUrI jiMdagI darda aura takalIpha ke alAvA kuCha nahIM dete hai mujhe to eka bAta Aja taka samajha meM nahIM AyI hai ki mAM bApa hamArI jiMdagI ke phaisale karate hai agara unakA phaisalA galata ho jAtA hai to mAM bApa yahI kahate hai ki beTI tere nasIba meM yahI saba kuCha thA aura agara yahI phaisalA hama saba apanI marjI se jInA chAhate hai to mAM bApa galata kyoM kahate hai taba kyoM ye nahIM kahate hai ki beTI ye saba terI nasIba meM thA taba hama galata kaise ho jAte hai mAM bApa jo karate hai vo nasIba hama apanI marjI se jIye to galata isake Age kyA kahe hameM samajha meM nahIM AtA 😔
0,kyA ghaMTe kA badalA itanA ba.DA cheharA hAra  gayA thA mukhyamaMtrI ke dAvedAra kA cheharA kitanI ba.DI sharma kI bAta hai
0,"phojI ke shAhida hone para 20 lAkha,,,ora ChakkoM para noToM kI barasAta mujhe bahuta burI lagatI hai| ChakkoM se kisakA peTa bharatA hai|yA desha kI surakShA hotI hai ??"
